created_at,entry_id,field1
2019-04-14 21:01:04 UTC,540,52
2019-04-14 22:01:06 UTC,541,52
2019-04-14 23:01:10 UTC,542,62
2019-04-15 00:01:09 UTC,543,65
2019-04-15 01:01:04 UTC,544,52
2019-04-15 02:01:04 UTC,545,100
2019-04-15 03:01:09 UTC,546,101
2019-04-15 04:01:09 UTC,547,99
2019-04-15 05:01:05 UTC,548,101
2019-04-15 06:01:05 UTC,549,99
2019-04-15 07:01:04 UTC,550,100
2019-04-15 08:01:05 UTC,551,75
2019-04-15 09:01:09 UTC,552,139
2019-04-15 10:01:09 UTC,553,143
2019-04-15 11:01:06 UTC,554,142
2019-04-15 12:01:05 UTC,555,133
2019-04-15 13:01:09 UTC,556,126
2019-04-15 14:01:09 UTC,557,141
2019-04-15 15:01:09 UTC,558,142
2019-04-15 16:01:09 UTC,559,143
2019-04-15 17:01:09 UTC,560,143
2019-04-15 18:01:04 UTC,561,143
2019-04-15 19:01:09 UTC,562,143
2019-04-15 20:01:04 UTC,563,92
2019-04-15 21:01:09 UTC,564,98
2019-04-15 22:01:04 UTC,565,100
2019-04-15 23:01:05 UTC,566,101
2019-04-16 00:01:10 UTC,567,100
2019-04-16 01:01:09 UTC,568,101
2019-04-16 02:01:09 UTC,569,101
2019-04-16 03:01:10 UTC,570,102
2019-04-16 04:01:10 UTC,571,102
2019-04-16 05:01:04 UTC,572,102
2019-04-16 06:01:09 UTC,573,102
2019-04-16 07:01:06 UTC,574,102
2019-04-16 08:01:09 UTC,575,96
2019-04-16 09:01:05 UTC,576,143
2019-04-16 10:01:05 UTC,577,143
2019-04-16 11:01:06 UTC,578,143
2019-04-16 12:01:09 UTC,579,143
2019-04-16 13:01:04 UTC,580,143
2019-04-16 14:01:09 UTC,581,144
2019-04-16 15:01:05 UTC,582,144
2019-04-16 16:01:09 UTC,583,144
2019-04-16 17:01:04 UTC,584,143
2019-04-16 18:01:04 UTC,585,143
2019-04-16 19:01:09 UTC,586,143
2019-04-16 20:01:10 UTC,587,143
2019-04-16 21:01:05 UTC,588,143
2019-04-16 22:01:10 UTC,589,143
2019-04-16 23:01:05 UTC,590,143
2019-04-17 00:01:04 UTC,591,143
2019-04-17 01:01:09 UTC,592,143
2019-04-17 02:01:10 UTC,593,143
2019-04-17 03:01:09 UTC,594,143
2019-04-17 04:01:06 UTC,595,143
2019-04-17 05:01:05 UTC,596,143
2019-04-17 06:01:09 UTC,597,143
2019-04-17 07:01:09 UTC,598,144
2019-04-17 08:01:09 UTC,599,143
2019-04-17 09:01:09 UTC,600,143
2019-04-17 10:01:04 UTC,601,143
2019-04-17 11:01:04 UTC,602,142
2019-04-17 12:01:09 UTC,603,142
2019-04-17 13:01:09 UTC,604,140
2019-04-17 14:01:04 UTC,605,141
2019-04-17 15:01:04 UTC,606,142
2019-04-17 16:01:09 UTC,607,143
2019-04-17 17:01:04 UTC,608,143
2019-04-17 18:01:09 UTC,609,143
2019-04-17 19:01:06 UTC,610,144
2019-04-17 20:01:09 UTC,611,144
2019-04-17 21:01:05 UTC,612,144
2019-04-17 22:01:09 UTC,613,144
2019-04-17 23:01:09 UTC,614,144
2019-04-18 00:01:09 UTC,615,143
2019-04-18 01:01:05 UTC,616,143
2019-04-18 02:01:09 UTC,617,143
2019-04-18 03:01:05 UTC,618,142
2019-04-18 04:01:09 UTC,619,142
2019-04-18 05:01:10 UTC,620,49
2019-04-18 06:01:04 UTC,621,49
2019-04-18 07:01:09 UTC,622,49
2019-04-18 08:01:04 UTC,623,143
2019-04-18 09:01:09 UTC,624,143
2019-04-18 10:01:09 UTC,625,141
2019-04-18 11:01:05 UTC,626,84
2019-04-18 12:01:09 UTC,627,84
2019-04-18 13:01:04 UTC,628,80
2019-04-18 14:01:09 UTC,629,85
2019-04-18 15:01:05 UTC,630,141
2019-04-18 16:01:09 UTC,631,142
2019-04-18 17:01:09 UTC,632,143
2019-04-18 18:01:10 UTC,633,143
2019-04-18 19:01:05 UTC,634,143
2019-04-18 20:01:05 UTC,635,143
2019-04-18 21:01:04 UTC,636,143
2019-04-18 22:01:09 UTC,637,142
2019-04-18 23:01:05 UTC,638,142
2019-04-19 00:01:09 UTC,639,142
2019-04-19 01:01:09 UTC,640,142
2019-04-19 02:01:09 UTC,641,52
2019-04-19 03:01:10 UTC,642,49
2019-04-19 04:01:05 UTC,643,48
2019-04-19 05:01:09 UTC,644,47
2019-04-19 06:01:09 UTC,645,47
2019-04-19 07:01:10 UTC,646,76
2019-04-19 08:01:05 UTC,647,142
2019-04-19 09:01:09 UTC,648,142
2019-04-19 10:01:10 UTC,649,140
2019-04-19 11:01:06 UTC,650,85
2019-04-19 12:01:10 UTC,651,83
2019-04-19 13:01:09 UTC,652,81
2019-04-19 14:01:09 UTC,653,83
2019-04-19 15:01:09 UTC,654,139
2019-04-19 16:01:09 UTC,655,67
2019-04-19 17:01:05 UTC,656,140
2019-04-19 18:01:09 UTC,657,140
2019-04-19 19:01:04 UTC,658,138
2019-04-19 20:01:09 UTC,659,114
2019-04-19 21:01:04 UTC,660,113
2019-04-19 22:01:04 UTC,661,45
2019-04-19 23:01:04 UTC,662,49
2019-04-20 00:01:04 UTC,663,55
2019-04-20 01:01:05 UTC,664,56
2019-04-20 02:01:10 UTC,665,67
2019-04-20 03:01:09 UTC,666,77
2019-04-20 04:01:09 UTC,667,77
2019-04-20 05:01:10 UTC,668,77
2019-04-20 06:01:09 UTC,669,78
2019-04-20 07:01:09 UTC,670,77
2019-04-20 08:01:10 UTC,671,45
2019-04-20 09:01:10 UTC,672,115
2019-04-20 10:01:09 UTC,673,100
2019-04-20 11:01:06 UTC,674,84
2019-04-20 12:01:04 UTC,675,84
2019-04-20 13:01:09 UTC,676,82
2019-04-20 14:01:09 UTC,677,84
2019-04-20 15:01:09 UTC,678,40
2019-04-20 16:01:05 UTC,679,100
2019-04-20 17:01:05 UTC,680,138
2019-04-20 18:01:08 UTC,681,115
2019-04-20 19:01:07 UTC,682,113
2019-04-20 20:01:05 UTC,683,111
2019-04-20 21:01:09 UTC,684,91
2019-04-20 22:01:04 UTC,685,89
2019-04-20 23:01:06 UTC,686,91
2019-04-21 00:01:04 UTC,687,92
2019-04-21 01:01:09 UTC,688,91
2019-04-21 02:01:09 UTC,689,92
2019-04-21 03:01:05 UTC,690,90
2019-04-21 04:01:09 UTC,691,91
2019-04-21 05:01:10 UTC,692,92
2019-04-21 06:01:09 UTC,693,91
2019-04-21 07:01:09 UTC,694,92
2019-04-21 08:01:09 UTC,695,38
2019-04-21 09:01:09 UTC,696,113
2019-04-21 10:01:10 UTC,697,38
2019-04-21 11:01:05 UTC,698,83
2019-04-21 12:01:05 UTC,699,82
2019-04-21 13:01:09 UTC,700,81
2019-04-21 14:01:04 UTC,701,80
2019-04-21 15:01:04 UTC,702,44
2019-04-21 16:01:06 UTC,703,37
2019-04-21 17:01:04 UTC,704,99
2019-04-21 18:01:04 UTC,705,99
2019-04-21 19:01:04 UTC,706,104
2019-04-21 20:01:05 UTC,707,94
2019-04-21 21:01:09 UTC,708,93
2019-04-21 22:01:09 UTC,709,93
2019-04-21 23:01:09 UTC,710,92
2019-04-22 00:01:10 UTC,711,93
2019-04-22 01:01:09 UTC,712,92
2019-04-22 02:01:06 UTC,713,92
2019-04-22 03:01:09 UTC,714,92
2019-04-22 04:01:04 UTC,715,92
2019-04-22 05:01:09 UTC,716,93
2019-04-22 06:01:09 UTC,717,91
2019-04-22 07:01:09 UTC,718,92
2019-04-22 08:01:04 UTC,719,91
2019-04-22 09:01:09 UTC,720,99
2019-04-22 10:01:04 UTC,721,98
2019-04-22 11:01:09 UTC,722,35
2019-04-22 12:01:09 UTC,723,77
2019-04-22 13:01:04 UTC,724,78
2019-04-22 14:01:04 UTC,725,72
2019-04-22 15:01:04 UTC,726,35
2019-04-22 16:01:09 UTC,727,35
2019-04-22 17:01:09 UTC,728,95
2019-04-22 18:01:05 UTC,729,99
2019-04-22 19:01:07 UTC,730,99
2019-04-22 20:01:05 UTC,731,96
2019-04-22 20:24:47 UTC,732,96
2019-04-22 20:28:17 UTC,733,95
2019-04-22 21:01:10 UTC,734,97
2019-04-22 22:01:10 UTC,735,92
2019-04-22 23:01:09 UTC,736,95
2019-04-23 00:01:09 UTC,737,91
2019-04-23 01:01:09 UTC,738,93
2019-04-23 02:01:05 UTC,739,89
2019-04-23 03:01:05 UTC,740,89
2019-04-23 04:01:09 UTC,741,85
2019-04-23 05:01:07 UTC,742,92
2019-04-23 06:01:10 UTC,743,84
2019-04-23 07:01:05 UTC,744,85
2019-04-23 08:01:05 UTC,745,94
2019-04-23 09:01:04 UTC,746,98
2019-04-23 10:01:04 UTC,747,98
2019-04-23 11:01:09 UTC,748,98
2019-04-23 12:01:09 UTC,749,34
2019-04-23 13:01:09 UTC,750,34
2019-04-23 14:01:10 UTC,751,34
2019-04-23 15:01:05 UTC,752,98
2019-04-23 16:01:09 UTC,753,98
2019-04-23 17:01:09 UTC,754,98
2019-04-23 18:01:04 UTC,755,98
2019-04-23 19:01:04 UTC,756,99
2019-04-23 20:01:06 UTC,757,98
2019-04-23 21:01:09 UTC,758,94
2019-04-23 22:01:05 UTC,759,80
2019-04-23 23:01:09 UTC,760,85
2019-04-24 00:01:04 UTC,761,85
2019-04-24 01:01:16 UTC,762,86
2019-04-24 02:01:06 UTC,763,90
2019-04-24 03:01:10 UTC,764,91
2019-04-24 04:01:06 UTC,765,90
2019-04-24 05:01:04 UTC,766,89
2019-04-24 06:01:09 UTC,767,88
2019-04-24 07:01:05 UTC,768,84
2019-04-24 08:01:05 UTC,769,33
2019-04-24 09:01:09 UTC,770,98
2019-04-24 10:01:04 UTC,771,51
2019-04-24 11:01:04 UTC,772,33
2019-04-24 12:01:05 UTC,773,73
2019-04-24 13:01:05 UTC,774,71
2019-04-24 14:01:05 UTC,775,32
2019-04-24 15:01:09 UTC,776,99
2019-04-24 16:01:09 UTC,777,97
2019-04-24 17:01:04 UTC,778,98
2019-04-24 18:01:04 UTC,779,48
2019-04-24 19:01:09 UTC,780,33
2019-04-24 20:01:05 UTC,781,88
2019-04-24 21:01:05 UTC,782,32
2019-04-24 22:01:09 UTC,783,85
2019-04-24 23:01:09 UTC,784,86
2019-04-25 00:01:05 UTC,785,89
2019-04-25 01:01:10 UTC,786,91
2019-04-25 02:01:06 UTC,787,90
2019-04-25 03:01:09 UTC,788,91
2019-04-25 04:01:04 UTC,789,90
2019-04-25 05:01:09 UTC,790,90
2019-04-25 06:01:10 UTC,791,90
2019-04-25 07:01:05 UTC,792,91
2019-04-25 08:01:05 UTC,793,91
2019-04-25 09:01:05 UTC,794,32
2019-04-25 10:01:05 UTC,795,32
2019-04-25 11:01:05 UTC,796,96
2019-04-25 12:01:10 UTC,797,96
2019-04-25 13:01:04 UTC,798,97
2019-04-25 14:01:09 UTC,799,98
2019-04-25 15:01:04 UTC,800,98
2019-04-25 16:01:09 UTC,801,95
2019-04-25 17:01:10 UTC,802,31
2019-04-25 18:01:10 UTC,803,31
2019-04-25 19:01:08 UTC,804,31
2019-04-25 20:01:09 UTC,805,31
2019-04-25 21:01:09 UTC,806,31
2019-04-25 22:01:10 UTC,807,81
2019-04-25 23:01:13 UTC,808,81
2019-04-26 00:01:10 UTC,809,84
2019-04-26 01:01:09 UTC,810,86
2019-04-26 02:01:09 UTC,811,87
2019-04-26 03:01:09 UTC,812,88
2019-04-26 04:01:05 UTC,813,90
2019-04-26 05:01:04 UTC,814,90
2019-04-26 06:01:09 UTC,815,90
2019-04-26 07:01:09 UTC,816,89
2019-04-26 08:01:10 UTC,817,91
2019-04-26 09:01:04 UTC,818,90
2019-04-26 10:01:09 UTC,819,34
2019-04-26 11:01:09 UTC,820,31
2019-04-26 12:01:09 UTC,821,76
2019-04-26 13:01:09 UTC,822,97
2019-04-26 14:01:10 UTC,823,98
2019-04-26 15:01:09 UTC,824,95
2019-04-26 16:01:04 UTC,825,88
2019-04-26 17:01:09 UTC,826,86
2019-04-26 18:01:05 UTC,827,82
2019-04-26 19:01:10 UTC,828,84
2019-04-26 20:01:10 UTC,829,81
2019-04-26 21:01:09 UTC,830,90
2019-04-26 22:01:04 UTC,831,90
2019-04-26 23:01:09 UTC,832,88
2019-04-27 00:01:09 UTC,833,91
2019-04-27 01:01:10 UTC,834,91
2019-04-27 02:01:06 UTC,835,91
2019-04-27 03:01:05 UTC,836,92
2019-04-27 04:01:05 UTC,837,92
2019-04-27 05:01:05 UTC,838,92
2019-04-27 06:01:09 UTC,839,92
2019-04-27 07:01:09 UTC,840,91
2019-04-27 08:01:04 UTC,841,92
2019-04-27 09:01:09 UTC,842,91
2019-04-27 10:01:09 UTC,843,91
2019-04-27 11:01:11 UTC,844,91
2019-04-27 12:01:09 UTC,845,88
2019-04-27 13:01:04 UTC,846,79
2019-04-27 14:01:10 UTC,847,81
2019-04-27 15:01:05 UTC,848,76
2019-04-27 16:01:10 UTC,849,87
2019-04-27 17:01:10 UTC,850,90
2019-04-27 18:01:09 UTC,851,89
2019-04-27 19:01:04 UTC,852,91
2019-04-27 20:01:04 UTC,853,91
2019-04-27 21:01:05 UTC,854,90
2019-04-27 22:01:04 UTC,855,91
2019-04-27 23:01:05 UTC,856,91
2019-04-28 00:01:05 UTC,857,92
2019-04-28 01:01:05 UTC,858,91
2019-04-28 02:01:12 UTC,859,91
2019-04-28 03:01:05 UTC,860,90
2019-04-28 04:01:09 UTC,861,91
2019-04-28 05:01:05 UTC,862,91
2019-04-28 06:01:07 UTC,863,91
2019-04-28 07:01:04 UTC,864,91
2019-04-28 08:01:04 UTC,865,91
2019-04-28 09:01:05 UTC,866,91
2019-04-28 10:01:09 UTC,867,90
2019-04-28 11:01:05 UTC,868,89
2019-04-28 12:01:09 UTC,869,86
2019-04-28 13:01:09 UTC,870,80
2019-04-28 14:01:09 UTC,871,91
2019-04-28 15:01:09 UTC,872,86
2019-04-28 16:01:09 UTC,873,90
2019-04-28 17:01:09 UTC,874,90
2019-04-28 18:01:10 UTC,875,91
2019-04-28 19:01:05 UTC,876,91
2019-04-28 20:01:09 UTC,877,90
2019-04-28 21:01:04 UTC,878,90
2019-04-28 22:01:04 UTC,879,91
2019-04-28 23:01:09 UTC,880,90
2019-04-29 00:01:04 UTC,881,90
2019-04-29 01:01:09 UTC,882,90
2019-04-29 02:01:09 UTC,883,90
2019-04-29 03:01:09 UTC,884,90
2019-04-29 04:01:09 UTC,885,90
2019-04-29 05:01:09 UTC,886,90
2019-04-29 06:01:09 UTC,887,90
2019-04-29 07:01:10 UTC,888,90
2019-04-29 08:01:09 UTC,889,90
2019-04-29 09:01:04 UTC,890,90
2019-04-29 10:01:05 UTC,891,84
2019-04-29 11:01:10 UTC,892,99
2019-04-29 12:01:09 UTC,893,97
2019-04-29 13:01:06 UTC,894,98
2019-04-29 14:01:05 UTC,895,98
2019-04-29 15:01:10 UTC,896,98
2019-04-29 16:01:05 UTC,897,98
2019-04-29 17:01:09 UTC,898,96
2019-04-29 18:01:09 UTC,899,95
2019-04-29 19:01:09 UTC,900,89
2019-04-29 20:01:09 UTC,901,87
2019-04-29 21:01:09 UTC,902,80
2019-04-29 22:01:09 UTC,903,84
2019-04-29 23:01:05 UTC,904,74
2019-04-30 00:01:10 UTC,905,77
2019-04-30 01:01:09 UTC,906,82
2019-04-30 02:01:04 UTC,907,80
2019-04-30 03:01:09 UTC,908,79
2019-04-30 04:01:05 UTC,909,80
2019-04-30 05:01:05 UTC,910,79
2019-04-30 06:01:09 UTC,911,79
2019-04-30 07:01:10 UTC,912,78
2019-04-30 08:01:10 UTC,913,87
2019-04-30 09:01:09 UTC,914,87
2019-04-30 10:01:06 UTC,915,98
2019-04-30 11:01:04 UTC,916,98
2019-04-30 12:01:04 UTC,917,28
2019-04-30 13:01:05 UTC,918,83
2019-04-30 14:01:04 UTC,919,27
2019-04-30 15:01:09 UTC,920,27
2019-04-30 16:01:09 UTC,921,98
2019-04-30 17:01:10 UTC,922,95
2019-04-30 18:01:06 UTC,923,96
2019-04-30 19:01:07 UTC,924,27
2019-04-30 20:01:09 UTC,925,69
2019-04-30 21:01:04 UTC,926,78
2019-04-30 22:01:09 UTC,927,78
2019-04-30 23:01:09 UTC,928,79
2019-05-01 00:01:10 UTC,929,78
2019-05-01 01:01:05 UTC,930,78
2019-05-01 02:01:05 UTC,931,78
2019-05-01 03:01:09 UTC,932,78
2019-05-01 04:01:11 UTC,933,78
2019-05-01 05:01:04 UTC,934,78
2019-05-01 06:01:04 UTC,935,78
2019-05-01 07:01:09 UTC,936,78
2019-05-01 08:01:09 UTC,937,70
2019-05-01 09:01:10 UTC,938,93
2019-05-01 10:01:09 UTC,939,98
2019-05-01 11:01:09 UTC,940,25
2019-05-01 12:01:09 UTC,941,79
2019-05-01 13:01:10 UTC,942,78
2019-05-01 14:01:07 UTC,943,25
2019-05-01 15:01:05 UTC,944,26
2019-05-01 16:01:05 UTC,945,97
2019-05-01 17:01:05 UTC,946,99
2019-05-01 18:01:09 UTC,947,97
2019-05-01 19:01:05 UTC,948,25
2019-05-01 20:01:05 UTC,949,25
2019-05-01 21:01:04 UTC,950,69
2019-05-01 22:01:10 UTC,951,76
2019-05-01 23:01:04 UTC,952,78
2019-05-02 00:01:09 UTC,953,79
2019-05-02 01:01:10 UTC,954,79
2019-05-02 02:01:10 UTC,955,78
2019-05-02 03:01:10 UTC,956,78
2019-05-02 04:01:09 UTC,957,78
2019-05-02 05:01:05 UTC,958,78
2019-05-02 06:01:09 UTC,959,78
2019-05-02 07:01:09 UTC,960,78
2019-05-02 08:01:10 UTC,961,24
2019-05-02 09:01:10 UTC,962,25
2019-05-02 10:01:05 UTC,963,97
2019-05-02 11:01:09 UTC,964,24
2019-05-02 12:01:10 UTC,965,95
2019-05-02 13:01:10 UTC,966,24
2019-05-02 14:01:05 UTC,967,97
2019-05-02 15:01:09 UTC,968,97
2019-05-02 16:01:09 UTC,969,98
2019-05-02 17:01:09 UTC,970,97
2019-05-02 18:01:06 UTC,971,96
2019-05-02 19:01:08 UTC,972,24
2019-05-02 20:01:09 UTC,973,24
2019-05-02 21:01:09 UTC,974,24
2019-05-02 22:01:09 UTC,975,24
2019-05-02 22:19:43 UTC,976,24
2019-05-02 23:01:09 UTC,977,24
2019-05-03 00:01:04 UTC,978,24
2019-05-03 01:01:09 UTC,979,24
2019-05-03 02:01:09 UTC,980,73
2019-05-03 03:01:05 UTC,981,78
2019-05-03 04:01:09 UTC,982,78
2019-05-03 05:01:05 UTC,983,78
2019-05-03 06:01:10 UTC,984,78
2019-05-03 07:01:05 UTC,985,78
2019-05-03 08:01:04 UTC,986,23
2019-05-03 09:01:04 UTC,987,24
2019-05-03 10:01:09 UTC,988,29
2019-05-03 11:01:04 UTC,989,98
2019-05-03 12:01:09 UTC,990,24
2019-05-03 13:01:09 UTC,991,96
2019-05-03 14:01:09 UTC,992,40
2019-05-03 15:01:14 UTC,993,97
2019-05-03 16:01:10 UTC,994,97
2019-05-03 17:01:09 UTC,995,23
2019-05-03 18:01:05 UTC,996,23
2019-05-03 19:01:05 UTC,997,23
2019-05-03 20:01:10 UTC,998,23
2019-05-03 21:01:10 UTC,999,22
2019-05-03 21:28:13 UTC,1000,22.94
2019-05-03 22:01:05 UTC,1001,22.92
2019-05-03 23:01:10 UTC,1002,22.93
2019-05-04 00:01:05 UTC,1003,77.31
2019-05-04 01:01:09 UTC,1004,78.39
2019-05-04 02:01:10 UTC,1005,77.59
2019-05-04 03:01:05 UTC,1006,78.31
2019-05-04 04:01:06 UTC,1007,77.83
2019-05-04 05:01:10 UTC,1008,78.41
2019-05-04 06:01:10 UTC,1009,77.69
2019-05-04 07:01:05 UTC,1010,77.98
2019-05-04 08:01:06 UTC,1011,77.02
2019-05-04 09:01:05 UTC,1012,77.55
2019-05-04 10:01:05 UTC,1013,77.78
2019-05-04 11:01:10 UTC,1014,76.67
2019-05-04 12:01:10 UTC,1015,68.64
2019-05-04 13:01:05 UTC,1016,22.26
2019-05-04 14:01:10 UTC,1017,22.59
2019-05-04 15:01:05 UTC,1018,43.4
2019-05-04 16:01:09 UTC,1019,68.94
2019-05-04 17:01:05 UTC,1020,75.9
2019-05-04 18:01:10 UTC,1021,78.83
2019-05-04 19:01:09 UTC,1022,78.02
2019-05-04 20:01:09 UTC,1023,78.12
2019-05-04 21:01:09 UTC,1024,77.32
2019-05-04 22:01:09 UTC,1025,77.37
2019-05-04 23:01:04 UTC,1026,77.05
2019-05-05 00:01:09 UTC,1027,89.76
2019-05-05 01:01:09 UTC,1028,78.08
2019-05-05 02:01:04 UTC,1029,93.23
2019-05-05 03:01:09 UTC,1030,91.04
2019-05-05 04:01:09 UTC,1031,88.56
2019-05-05 05:01:09 UTC,1032,88.47
2019-05-05 06:01:10 UTC,1033,89.74
2019-05-05 07:01:10 UTC,1034,91.21
2019-05-05 08:01:10 UTC,1035,77.24
2019-05-05 09:01:05 UTC,1036,76.92
2019-05-05 10:01:04 UTC,1037,69.52
2019-05-05 11:01:04 UTC,1038,69.86
2019-05-05 12:01:09 UTC,1039,72.67
2019-05-05 13:01:09 UTC,1040,70.35
2019-05-05 14:01:05 UTC,1041,69.31
2019-05-05 15:01:10 UTC,1042,71.76
2019-05-05 16:01:05 UTC,1043,74.18
2019-05-05 17:01:09 UTC,1044,78.54
2019-05-05 18:01:05 UTC,1045,78.06
2019-05-05 19:01:12 UTC,1046,78.08
2019-05-05 20:01:04 UTC,1047,76.16
2019-05-05 21:01:04 UTC,1048,77.14
2019-05-05 22:01:04 UTC,1049,76.25
2019-05-05 23:01:05 UTC,1050,76.47
2019-05-06 00:01:07 UTC,1051,75.9
2019-05-06 01:01:06 UTC,1052,75.48
2019-05-06 02:01:09 UTC,1053,75.19
2019-05-06 03:01:09 UTC,1054,75.15
2019-05-06 04:01:09 UTC,1055,74.81
2019-05-06 05:01:05 UTC,1056,73.23
2019-05-06 06:01:05 UTC,1057,74.83
2019-05-06 07:01:10 UTC,1058,73.35
2019-05-06 08:01:10 UTC,1059,77.75
2019-05-06 09:01:05 UTC,1060,22.14
2019-05-06 10:01:09 UTC,1061,92.59
2019-05-06 11:01:10 UTC,1062,22.51
2019-05-06 12:01:10 UTC,1063,96.19
2019-05-06 13:01:10 UTC,1064,95.03
2019-05-06 14:01:10 UTC,1065,49.26
2019-05-06 15:01:11 UTC,1066,89.48
2019-05-06 16:01:04 UTC,1067,71.03
2019-05-06 17:01:09 UTC,1068,70.32
2019-05-06 18:01:04 UTC,1069,69.04
2019-05-06 19:01:05 UTC,1070,68.49
2019-05-06 20:01:05 UTC,1071,68.42
2019-05-06 21:01:04 UTC,1072,67.58
